0.001,424.0163394196689,-481558.21251346776
0.0011497569953977356,424.01631830092236,-418834.81413018325
0.0013219411484660286,424.01629076837946,-364281.2068001437
0.0015199110829529332,424.0162547501666,-316833.2679670285
0.001747528400007683,424.0162067329551,-275565.47823011305
0.002009233002565048,424.01614349603784,-239672.8681646745
0.0023101297000831605,424.0160600371858,-208455.3165899892
0.0026560877829466868,424.0159497423162,-181303.89400697104
0.0030538555088334154,424.0158038511843,-157688.98482057036
0.003511191734215131,424.0156108682006,-137149.95665900825
0.004037017258596553,424.01535583122876,-119286.17527965632
0.004641588833612782,424.0150186785134,-103749.1897982684
0.005336699231206312,424.01457299900704,-90235.93580671275
0.006135907273413176,424.0139838412482,-78482.82379919312
0.007054802310718645,424.0132050393642,-68260.59759583019
0.008111308307896872,424.0121754737024,-59369.86247200593
0.0093260334688322,424.0108144691294,-51637.195765150995
0.010722672220103232,424.00901533403686,-44911.764092478836
0.012328467394420659,424.006637001305,-39062.38119508296
0.014174741629268055,424.003493054265,-33974.94901866192
0.016297508346206444,423.9993370524152,-29550.23211654864
0.01873817422860384,423.9938432476397,-25701.92196244351
0.021544346900318846,423.9865810965948,-22354.953415193795
0.024770763559917114,423.9769815350637,-19444.040496356178
0.02848035868435802,423.96429248828775,-16912.40291908321
0.03274549162877728,423.9475200783235,-14710.65852747872
0.037649358067924674,423.9253510182356,-12795.86004155457
0.04328761281083059,423.89605020904173,-11130.65731733283
0.049770235643321115,423.85732566409376,-9682.568779315277
0.05722367659350217,423.80615051695463,-8423.34781110828
0.06579332246575682,423.7385286662236,-7328.43174082847
0.07564633275546291,423.6491866437534,-6376.462666859586
0.08697490026177834,423.5311691863754,-5548.870767613826
0.1,423.3753096537262,-4829.511952920451
0.11497569953977356,423.1695387371907,-4204.352767418728
0.13219411484660287,422.8979858481986,-3661.196367291528
0.1519911082952933,422.53981758602174,-3189.444177055559
0.1747528400007685,422.0677477861032,-2779.8885061039255
0.2009233002565048,421.4461461477255,-2424.5319756416125
0.23101297000831605,420.62867175093004,-2116.4300834387072
0.26560877829466867,419.55537183510376,-1849.5536224562038
0.30538555088334157,418.1492284669456,-1618.667975667313
0.3511191734215131,416.3122274600552,-1419.2265420866838
0.40370172585965536,413.9211963497118,-1247.2757263908152
0.4641588833612782,410.82395192688216,-1099.369085478092
0.5336699231206312,406.83675447954624,-972.4884466612469
0.6135907273413176,401.7447031242403,-863.9702293345462
0.7054802310718645,395.3074631532943,-771.4360212283008
0.8111308307896873,387.273358699913,-692.7279306690095
0.9326033468832199,377.40487573518396,-625.8515221229171
1.072267222010323,365.5171698439369,-568.9320355177019
1.232846739442066,351.5273703885296,-520.192087969824
1.4174741629268048,335.50615386420645,-477.9591090101951
1.629750834620645,317.7159956431915,-440.7058550166217
1.873817422860385,298.61703362287204,-407.1165324219964
2.1544346900318843,278.82676228764086,-376.1576306017588
2.4770763559917115,259.0352618643787,-347.1244605472729
2.848035868435802,239.89707817304284,-319.6394161031528
3.2745491628777286,221.93253900058298,-293.5962433169037
3.7649358067924674,205.4672218000862,-269.06625801050586
4.328761281083062,190.62135630278172,-246.1949415409842
4.9770235643321135,177.34213927731903,-225.1154960429754
5.72236765935022,165.46082195284455,-205.89441437882698
6.5793322465756825,154.75508567276825,-188.5113158295412
7.56463327554629,145.0019480386924,-172.866558768119
8.697490026177835,136.01286118824356,-158.80611989982745
10.0,127.64867020673783,-146.1524247746951
11.497569953977356,119.8173211148876,-134.7312409578674
13.219411484660288,112.46112543969907,-124.3883045403183
15.199110829529332,105.54172390427604,-114.99443106009771
17.47528400007683,99.02890395959402,-106.44247672824473
20.09233002565046,92.89531145959995,-98.64143406479845
23.10129700083158,87.11546752457782,-91.51165891546646
26.560877829466893,81.6662822634697,-84.98241683416066
30.538555088334185,76.52726010509325,-78.99088881434955
35.111917342151344,71.68014841196,-73.48146328822382
40.37017258596558,67.10851417847117,-68.40487239767387
46.41588833612782,62.79755700728299,-63.7173459823502
53.366992312063125,58.734078701540305,-59.38000913707582
61.35907273413176,54.90640777554287,-55.358529638884995
70.54802310718645,51.30417571147091,-51.62288223131985
81.11308307896873,47.91795846150654,-48.14709624497778
93.26033468832199,44.7388567326228,-44.90890659546708
107.22672220103232,41.758106046888145,-41.88928738669467
123.28467394420659,38.966794169054964,-39.07190002346044
141.74741629268047,36.35572631339171,-36.442520874229615
162.97508346206433,33.915434103544044,-33.988518259318575
187.3817422860383,31.63629020602384,-31.698429341821587
215.44346900318865,29.50867594393468,-29.56165729830723
247.7076355991714,27.523153167740347,-27.568281114404062
284.8035868435805,25.670607044863896,-25.708952613797155
327.4549162877732,23.942344691857585,-23.974849641803605
376.49358067924715,22.330149460002122,-22.357657847719462
432.87612810830615,20.826299487118646,-20.849561666516195
497.7023564332114,19.423562077999186,-19.44323382506161
572.236765935022,18.115174406228615,-18.131819503596844
657.9332246575682,16.89481811203064,-16.90891533854391
756.463327554629,15.756592295785325,-15.768545104967352
869.7490026177834,14.694987076753641,-14.705134043664398
1000.0,13.704858503013368,-13.713483267493892
